single_encoder,code_d,code_g,code_c,code_sc,division,group,class,subclass
RDF6030112,RDF60,RDF603,RDF60301,RDF6030112,Humanities and the arts,Philosophy,Philosophy (except philosophy of specific fields),Philosophy of mind (except cognition)
RDF6030113,RDF60,RDF603,RDF60301,RDF6030113,Humanities and the arts,Philosophy,Philosophy (except philosophy of specific fields),Philosophy of religion
RDF6030114,RDF60,RDF603,RDF60301,RDF6030114,Humanities and the arts,Philosophy,Philosophy (except philosophy of specific fields),Philosophy of specific cultures (including comparative philosophy)
RDF6030115,RDF60,RDF603,RDF60301,RDF6030115,Humanities and the arts,Philosophy,Philosophy (except philosophy of specific fields),Philosophy of law
RDF6030116,RDF60,RDF603,RDF60301,RDF6030116,Humanities and the arts,Philosophy,Philosophy (except philosophy of specific fields),Social philosophy
RDF6030117,RDF60,RDF603,RDF60301,RDF6030117,Humanities and the arts,Philosophy,Philosophy (except philosophy of specific fields),Postcolonial philosophy
RDF6030118,RDF60,RDF603,RDF60301,RDF6030118,Humanities and the arts,Philosophy,Philosophy (except philosophy of specific fields),Political philosophy
RDF6030119,RDF60,RDF603,RDF60301,RDF6030119,Humanities and the arts,Philosophy,Philosophy (except philosophy of specific fields),Critical theory in philosophy
RDF6030120,RDF60,RDF603,RDF60301,RDF6030120,Humanities and the arts,Philosophy,Philosophy (except philosophy of specific fields),Contemporary philosophy
RDF6030121,RDF60,RDF603,RDF60301,RDF6030121,Humanities and the arts,Philosophy,Philosophy (except philosophy of specific fields),Metaethics and ethical theory
RDF6030122,RDF60,RDF603,RDF60301,RDF6030122,Humanities and the arts,Philosophy,Philosophy (except philosophy of specific fields),"Classical philosophy (Greek, Latin, Medieval)"
RDF6030123,RDF60,RDF603,RDF60301,RDF6030123,Humanities and the arts,Philosophy,Philosophy (except philosophy of specific fields),History of philosophy
RDF6030124,RDF60,RDF603,RDF60301,RDF6030124,Humanities and the arts,Philosophy,Philosophy (except philosophy of specific fields),Ontology
RDF6030125,RDF60,RDF603,RDF60301,RDF6030125,Humanities and the arts,Philosophy,Philosophy (except philosophy of specific fields),Philosophy of sciences and technologies
RDF6030199,RDF60,RDF603,RDF60301,RDF6030199,Humanities and the arts,Philosophy,Philosophy (except philosophy of specific fields),"Philosophy, n.e.c."
RDF60302,RDF60,RDF603,RDF60302,,Humanities and the arts,Philosophy,Applied ethics,
RDF6030201,RDF60,RDF603,RDF60302,RDF6030201,Humanities and the arts,Philosophy,Applied ethics,Bioethics (humans and animals)
RDF6030202,RDF60,RDF603,RDF60302,RDF6030202,Humanities and the arts,Philosophy,Applied ethics,Business ethics
RDF6030203,RDF60,RDF603,RDF60302,RDF6030203,Humanities and the arts,Philosophy,Applied ethics,"Ethics in technology (e.g., digital, artificial intelligence)"
RDF6030204,RDF60,RDF603,RDF60302,RDF6030204,Humanities and the arts,Philosophy,Applied ethics,"Human rights, justice, and ethical issues"
RDF6030205,RDF60,RDF603,RDF60302,RDF6030205,Humanities and the arts,Philosophy,Applied ethics,Legal ethics
RDF6030206,RDF60,RDF603,RDF60302,RDF6030206,Humanities and the arts,Philosophy,Applied ethics,Medical ethics
RDF6030207,RDF60,RDF603,RDF60302,RDF6030207,Humanities and the arts,Philosophy,Applied ethics,Professional ethics
RDF6030208,RDF60,RDF603,RDF60302,RDF6030208,Humanities and the arts,Philosophy,Applied ethics,Research ethics
RDF6030209,RDF60,RDF603,RDF60302,RDF6030209,Humanities and the arts,Philosophy,Applied ethics,Animal ethics
RDF6030210,RDF60,RDF603,RDF60302,RDF6030210,Humanities and the arts,Philosophy,Applied ethics,Reproductive health ethics
RDF6030211,RDF60,RDF603,RDF60302,RDF6030211,Humanities and the arts,Philosophy,Applied ethics,Ethics and management of personal data
RDF6030299,RDF60,RDF603,RDF60302,RDF6030299,Humanities and the arts,Philosophy,Applied ethics,"Applied ethics, n.e.c."
RDF60303,RDF60,RDF603,RDF60303,,Humanities and the arts,Philosophy,History and philosophy of specific fields,
RDF6030301,RDF60,RDF603,RDF60303,RDF6030301,Humanities and the arts,Philosophy,History and philosophy of specific fields,Business and labour history
RDF6030302,RDF60,RDF603,RDF60303,RDF6030302,Humanities and the arts,Philosophy,History and philosophy of specific fields,History and philosophy of education
RDF6030303,RDF60,RDF603,RDF60303,RDF6030303,Humanities and the arts,Philosophy,History and philosophy of specific fields,History and philosophy of economics
RDF6030304,RDF60,RDF603,RDF60303,RDF6030304,Humanities and the arts,Philosophy,History and philosophy of specific fields,History and philosophy of engineering and technology
RDF6030305,RDF60,RDF603,RDF60303,RDF6030305,Humanities and the arts,Philosophy,History and philosophy of specific fields,History and philosophy of law and justice
RDF6030306,RDF60,RDF603,RDF60303,RDF6030306,Humanities and the arts,Philosophy,History and philosophy of specific fields,History and philosophy of medicine
RDF6030307,RDF60,RDF603,RDF60303,RDF6030307,Humanities and the arts,Philosophy,History and philosophy of specific fields,History and philosophy of science (including non-historical philosophy of science)
RDF6030308,RDF60,RDF603,RDF60303,RDF6030308,Humanities and the arts,Philosophy,History and philosophy of specific fields,History and philosophy of the humanities
RDF6030309,RDF60,RDF603,RDF60303,RDF6030309,Humanities and the arts,Philosophy,History and philosophy of specific fields,History and philosophy of the social sciences
RDF6030310,RDF60,RDF603,RDF60303,RDF6030310,Humanities and the arts,Philosophy,History and philosophy of specific fields,Intellectual history (except in literary studies)
RDF6030311,RDF60,RDF603,RDF60303,RDF6030311,Humanities and the arts,Philosophy,History and philosophy of specific fields,History of ideas
RDF6030399,RDF60,RDF603,RDF60303,RDF6030399,Humanities and the arts,Philosophy,History and philosophy of specific fields,"History and philosophy of specific fields, n.e.c."
RDF604,RDF60,RDF604,,,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",,
RDF60401,RDF60,RDF604,RDF60401,,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Art history and theory,
RDF6040101,RDF60,RDF604,RDF60401,RDF6040101,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Art history and theory,History of art and architecture
RDF6040102,RDF60,RDF604,RDF60401,RDF6040102,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Art history and theory,Art theory and analysis
RDF6040103,RDF60,RDF604,RDF60401,RDF6040103,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Art history and theory,"Visual theory, visual culture and visual literacy"
RDF6040199,RDF60,RDF604,RDF60401,RDF6040199,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Art history and theory,"Art theory and criticism, n.e.c."
RDF60402,RDF60,RDF604,RDF60402,,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Architecture,
RDF6040201,RDF60,RDF604,RDF60402,RDF6040201,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Architecture,Architectural design
RDF6040202,RDF60,RDF604,RDF60402,RDF6040202,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Architecture,Architectural history and theory
RDF6040203,RDF60,RDF604,RDF60402,RDF6040203,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Architecture,Architectural science and technology (including architectural acoustics)
RDF6040204,RDF60,RDF604,RDF60402,RDF6040204,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Architecture,Architecture management
RDF6040205,RDF60,RDF604,RDF60402,RDF6040205,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Architecture,Interior design
RDF6040206,RDF60,RDF604,RDF60402,RDF6040206,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Architecture,Landscape architecture
RDF6040299,RDF60,RDF604,RDF60402,RDF6040299,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Architecture,"Architecture, n.e.c."
RDF60403,RDF60,RDF604,RDF60403,,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Design practice and management,
RDF6040301,RDF60,RDF604,RDF60403,RDF6040301,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Design practice and management,Design history and theory
RDF6040302,RDF60,RDF604,RDF60403,RDF6040302,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Design practice and management,Design innovation
RDF6040303,RDF60,RDF604,RDF60403,RDF6040303,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Design practice and management,Digital and interaction design
RDF6040304,RDF60,RDF604,RDF60403,RDF6040304,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Design practice and management,Textile and fashion design
RDF6040305,RDF60,RDF604,RDF60403,RDF6040305,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Design practice and management,Visual communication design (except computer graphics)
RDF6040306,RDF60,RDF604,RDF60403,RDF6040306,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Design practice and management,Industrial design
RDF6040399,RDF60,RDF604,RDF60403,RDF6040399,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Design practice and management,"Design practice and management, n.e.c."
RDF60404,RDF60,RDF604,RDF60404,,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Creative writing,
RDF6040401,RDF60,RDF604,RDF60404,RDF6040401,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Creative writing,"Novels, stories and news"
RDF6040402,RDF60,RDF604,RDF60404,RDF6040402,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Creative writing,Script development
RDF6040403,RDF60,RDF604,RDF60404,RDF6040403,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Creative writing,"Poetry, essays and songs"
RDF6040499,RDF60,RDF604,RDF60404,RDF6040499,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Creative writing,"Creative writing, n.e.c."
RDF60405,RDF60,RDF604,RDF60405,,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Music,
RDF6040501,RDF60,RDF604,RDF60405,RDF6040501,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Music,Opera
RDF6040502,RDF60,RDF604,RDF60405,RDF6040502,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Music,Sound creation
RDF6040503,RDF60,RDF604,RDF60405,RDF6040503,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Music,Organology
RDF6040504,RDF60,RDF604,RDF60405,RDF6040504,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Music,Music composition
RDF6040505,RDF60,RDF604,RDF60405,RDF6040505,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Music,Music interpretation
RDF6040599,RDF60,RDF604,RDF60405,RDF6040599,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Music,"Music, n.e.c."
RDF60406,RDF60,RDF604,RDF60406,,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Performing arts,
RDF6040601,RDF60,RDF604,RDF60406,RDF6040601,Humanities and the arts,"Arts (arts, history of arts, performing arts, music), architecture and design",Performing arts,Indigenous performing arts
